Person_ID,HouseID,Age
92977,37971,34
92978,37972,83
92979,37973,64
92980,37973,45
92981,37973,37
92982,37974,71
92983,37974,51
92984,37974,41
92985,37974,31
92986,37974,23
92987,37974,37
92988,37975,13
92989,37975,11
92990,37975,11
92991,37975,11
92992,37975,22
92993,37976,13
92994,37976,48
92995,37976,52
92996,37977,12
92997,37977,28
92998,37977,22
92999,37978,46
93000,37978,52
93001,37978,37
93002,37979,12
93003,37979,21
93004,37980,32
93005,37981,15
93006,37981,4
93007,37981,22
93008,37981,39
93009,37982,19
93010,37983,28
93011,37984,22
93012,37984,24
93013,37984,25
93014,37985,26
93015,37986,27
93016,37986,30
93017,37987,4
93018,37987,5
93019,37987,32
93020,37987,100
93021,37988,16
93022,37988,27
93023,37988,21
93024,37989,11
93025,37989,11
93026,37989,6
93027,37989,22
93028,37990,39
93029,37991,18
93030,37992,44
93031,37992,37
93032,37993,53
93033,37993,21
93034,37993,19
93035,37994,4
93036,37994,18
93037,37994,61
93038,37995,5
93039,37995,7
93040,37995,26
93041,37995,23
93042,37996,57
93043,37997,87
93044,37998,29
93045,37998,27
93046,37998,33
93047,37999,22
93048,38000,24
93049,38000,28
93050,38001,88
93051,38002,15
93052,38002,5
93053,38002,25
93054,38002,18
93055,38003,41
93056,38003,39
93057,38003,37
93058,38004,12
93059,38004,5
93060,38004,23
93061,38005,10
93062,38005,33
93063,38006,54
93064,38007,53
93065,38007,27
93066,38008,39
93067,38009,27
93068,38009,51
93069,38010,15
93070,38010,15
93071,38010,30
93072,38011,57
93073,38012,27
93074,38013,25
93075,38014,40
93076,38015,58
93077,38016,16
93078,38016,33
93079,38017,15
93080,38017,8
93081,38017,5
93082,38017,29
93083,38018,18
93084,38019,30
93085,38019,34
93086,38019,23
93087,38019,24
93088,38019,23
93089,38019,50
93090,38020,68
93091,38021,8
93092,38021,18
93093,38021,33
93094,38022,58
93095,38023,45
93096,38024,18
93097,38025,17
93098,38025,8
93099,38025,12
93100,38025,21
93101,38025,48
93102,38026,47
93103,38027,22
93104,38027,29
93105,38028,16
93106,38028,63
93107,38028,99
93108,38029,13
93109,38029,25
93110,38030,30
93111,38030,24
93112,38031,15
93113,38031,14
93114,38031,21
93115,38031,36
93116,38032,19
93117,38033,60
93118,38034,11
93119,38034,100
93120,38035,17
93121,38035,14
93122,38035,99
93123,38035,38
93124,38036,46
93125,38037,8
93126,38037,26
93127,38037,60
93128,38038,10
93129,38038,69
93130,38038,20
93131,38039,15
93132,38039,32
93133,38040,17
93134,38040,16
93135,38040,23
93136,38040,53
93137,38041,23
93138,38042,29
93139,38042,85
93140,38043,68
93141,38044,14
93142,38044,21
93143,38045,5
93144,38045,8
93145,38045,10
93146,38045,19
93147,38045,47
93148,38046,10
93149,38046,15
93150,38046,17
93151,38046,17
93152,38046,23
93153,38046,31
93154,38047,66
93155,38048,22
93156,38049,17
93157,38049,16
93158,38049,8
93159,38049,28
93160,38049,61
93161,38050,43
93162,38051,5
93163,38051,8
93164,38051,72
93165,38052,16
93166,38052,13
93167,38052,35
93168,38052,29
93169,38053,51
93170,38053,20
93171,38054,8
93172,38054,36
93173,38054,41
93174,38055,8
93175,38055,51
93176,38055,26
93177,38056,6
93178,38056,10
93179,38056,80
93180,38056,67
93181,38057,39
93182,38057,69
93183,38058,5
93184,38058,31
93185,38058,36
93186,38059,11
93187,38059,38
93188,38059,50
93189,38060,21
93190,38061,11
93191,38061,22
93192,38062,24
93193,38063,87
93194,38064,13
93195,38064,14
93196,38064,18
93197,38064,45
93198,38064,74
93199,38065,34
93200,38065,18
93201,38065,20
93202,38066,29
93203,38067,33
93204,38068,26
93205,38069,10
93206,38069,10
93207,38069,28
93208,38069,19
93209,38070,47
93210,38070,42
93211,38071,38
93212,38072,24
93213,38072,42
93214,38073,15
93215,38073,4
93216,38073,13
93217,38073,33
93218,38073,41
93219,38074,8
93220,38074,5
93221,38074,58
93222,38074,75
93223,38075,41
93224,38076,30
93225,38077,15
93226,38077,51
93227,38078,57
93228,38078,48
93229,38078,34
93230,38079,72
93231,38080,14
93232,38080,28
93233,38080,32
93234,38081,24
93235,38082,13
93236,38082,28
93237,38082,29
93238,38083,9
93239,38083,8
93240,38083,29
93241,38083,19
93242,38084,6
93243,38084,36
93244,38084,31
93245,38085,32
93246,38086,31
93247,38086,37
93248,38087,20
93249,38088,29
93250,38088,23
93251,38089,45
93252,38090,15
93253,38090,22
93254,38090,27
93255,38091,6
93256,38091,20
93257,38092,19
93258,38093,8
93259,38093,21
93260,38094,25
93261,38094,46
93262,38094,28
93263,38095,32
93264,38096,28
93265,38096,24
93266,38097,15
93267,38097,12
93268,38097,17
93269,38097,28
93270,38098,42
93271,38098,21
93272,38098,69
93273,38099,23
93274,38099,45
93275,38099,21
93276,38099,40
93277,38099,69
93278,38099,19
93279,38100,33
93280,38101,5
93281,38101,62
93282,38102,30
93283,38103,76
93284,38104,12
93285,38104,36
93286,38104,23
93287,38105,54
93288,38105,21
93289,38106,5
93290,38106,6
93291,38106,60
93292,38106,21
93293,38107,54
93294,38107,25
93295,38108,58
93296,38109,47
93297,38109,56
93298,38109,63
93299,38109,24
93300,38109,31
93301,38109,35
93302,38110,13
93303,38110,13
93304,38110,20
93305,38110,74
93306,38111,54
93307,38111,34
93308,38112,20
93309,38113,59
93310,38113,37
93311,38114,64
93312,38114,31
93313,38115,18
93314,38115,32
93315,38115,31
93316,38116,41
93317,38117,49
93318,38117,26
93319,38118,15
93320,38118,44
93321,38118,20
93322,38119,45
93323,38120,5
93324,38120,58
93325,38121,29
93326,38121,26
93327,38122,21
93328,38123,18
93329,38123,11
93330,38123,28
93331,38123,43
93332,38124,18
93333,38124,6
93334,38124,72
93335,38125,63
93336,38126,13
93337,38126,22
93338,38126,34
93339,38127,23
93340,38128,6
93341,38128,54
93342,38128,42
93343,38129,8
93344,38129,10
93345,38129,59
93346,38129,27
93347,38130,12
93348,38130,4
93349,38130,8
93350,38130,49
93351,38130,39
93352,38131,37
93353,38131,56
93354,38131,26
93355,38132,83
93356,38133,23
93357,38134,13
93358,38134,21
93359,38134,65
93360,38135,21
93361,38135,77
93362,38136,29
93363,38137,15
93364,38137,9
93365,38137,8
93366,38137,30
93367,38138,11
93368,38138,17
93369,38138,7
93370,38138,8
93371,38138,24
93372,38138,28
93373,38139,16
93374,38139,16
93375,38139,12
93376,38139,44
93377,38139,39
93378,38140,20
93379,38140,26
93380,38140,31
93381,38141,6
93382,38141,46
93383,38141,25
93384,38142,47
93385,38143,34
93386,38143,22
93387,38143,78
93388,38144,65
93389,38145,7
93390,38145,21
93391,38146,22
93392,38146,30
93393,38147,67
93394,38148,33
93395,38149,59
93396,38149,26
93397,38149,26
93398,38149,32
93399,38149,63
93400,38149,22
93401,38150,28
93402,38150,28
93403,38151,25
93404,38151,53
93405,38151,20
93406,38152,21
93407,38152,42
93408,38152,29
93409,38152,19
93410,38153,30
93411,38154,76
93412,38154,68
93413,38154,55
93414,38155,9
93415,38155,17
93416,38155,100
93417,38156,35
93418,38157,24
93419,38157,25
93420,38158,11
93421,38158,17
93422,38158,20
93423,38159,15
93424,38159,6
93425,38159,34
93426,38159,60
93427,38160,25
93428,38161,30
93429,38162,21
93430,38162,18
93431,38163,42
93432,38164,14
93433,38164,14
93434,38164,19
93435,38164,23
93436,38165,30
93437,38166,21
93438,38166,24
93439,38167,14
93440,38167,24
93441,38167,50
93442,38168,8
93443,38168,10
93444,38168,20
93445,38169,29
93446,38170,28
93447,38170,27
93448,38171,36
93449,38172,20
93450,38173,26
93451,38173,29
93452,38174,61
93453,38175,29
93454,38176,72
93455,38177,22
93456,38177,44
93457,38178,24
93458,38179,12
93459,38179,8
93460,38179,16
93461,38179,20
93462,38180,7
93463,38180,34
93464,38181,14
93465,38181,5
93466,38181,27
93467,38182,27
93468,38182,23
93469,38182,19
93470,38182,56
93471,38183,26
93472,38183,22
93473,38184,25
93474,38185,39
93475,38185,27
93476,38186,26
93477,38187,19
93478,38187,31
93479,38187,19
93480,38187,44
93481,38188,34
93482,38188,25
93483,38188,18
93484,38189,25
93485,38190,10
93486,38190,12
93487,38190,29
93488,38191,9
93489,38191,38
93490,38192,8
93491,38192,23
93492,38192,20
93493,38193,14
93494,38193,11
93495,38193,37
93496,38194,22
93497,38195,60
93498,38196,17
93499,38196,72
93500,38197,30
93501,38197,53
93502,38197,23
93503,38198,18
93504,38198,12
93505,38198,54
93506,38199,4
93507,38199,25
93508,38200,79
93509,38201,12
93510,38201,30
93511,38201,45
93512,38202,22
93513,38202,57
93514,38203,5
93515,38203,42
93516,38203,46
93517,38204,9
93518,38204,33
93519,38204,84
93520,38205,63
93521,38205,47
93522,38205,29
93523,38206,31
93524,38206,25
93525,38207,16
93526,38207,18
93527,38207,59
93528,38208,31
93529,38208,30
93530,38208,72
93531,38209,5
93532,38209,46
93533,38210,14
93534,38210,15
93535,38210,28
93536,38210,18
93537,38211,31
93538,38212,22
93539,38213,10
93540,38213,9
93541,38213,12
93542,38213,30
93543,38214,14
93544,38214,22
93545,38214,18
93546,38215,64
93547,38216,20
93548,38216,25
93549,38216,22
93550,38216,31
93551,38216,25
93552,38217,20
93553,38218,44
93554,38219,24
93555,38219,100
93556,38219,25
93557,38220,75
93558,38221,12
93559,38221,33
93560,38222,47
93561,38223,14
93562,38223,10
93563,38223,22
93564,38224,18
93565,38225,26
93566,38225,51
93567,38226,32
93568,38226,35
93569,38227,10
93570,38227,15
93571,38227,27
93572,38227,22
93573,38228,12
93574,38228,76
93575,38228,18
93576,38229,21
93577,38229,18
93578,38230,13
93579,38230,14
93580,38230,18
93581,38230,41
93582,38230,86
93583,38231,11
93584,38231,100
93585,38231,20
93586,38232,100
93587,38232,29
93588,38232,21
93589,38232,24
93590,38233,40
93591,38234,18
93592,38234,13
93593,38234,16
93594,38234,8
93595,38234,19
93596,38234,43
93597,38235,5
93598,38235,18
93599,38235,30
93600,38236,13
93601,38236,10
93602,38236,27
93603,38236,21
93604,38237,34
93605,38238,8
93606,38238,20
93607,38238,38
93608,38239,15
93609,38239,15
93610,38239,18
93611,38239,27
93612,38240,7
93613,38240,6
93614,38240,19
93615,38240,18
93616,38241,12
93617,38241,15
93618,38241,32
93619,38241,31
93620,38242,21
93621,38243,45
93622,38244,23
93623,38244,21
93624,38244,32
93625,38244,60
93626,38244,72
93627,38244,31
93628,38245,19
93629,38245,27
93630,38246,10
93631,38246,16
93632,38246,18
93633,38246,36
93634,38247,14
93635,38247,35
93636,38247,26
93637,38248,10
93638,38248,18
93639,38248,7
93640,38248,40
93641,38248,26
93642,38249,21
93643,38250,12
93644,38250,13
93645,38250,25
93646,38250,29
93647,38251,4
93648,38251,31
93649,38252,34
93650,38253,70
93651,38253,30
93652,38253,49
93653,38254,47
93654,38254,20
93655,38254,26
93656,38254,22
93657,38254,38
93658,38254,18
93659,38255,18
93660,38255,7
93661,38255,22
93662,38256,21
93663,38257,15
93664,38257,68
93665,38257,32
93666,38258,20
93667,38259,9
93668,38259,4
93669,38259,4
93670,38259,19
93671,38259,47
93672,38260,24
93673,38261,38
93674,38262,29
93675,38263,21
93676,38263,28
93677,38263,20
93678,38264,14
93679,38264,4
93680,38264,18
93681,38264,32
93682,38264,37
93683,38265,18
93684,38266,23
93685,38266,28
93686,38267,15
93687,38267,13
93688,38267,69
93689,38268,63
93690,38269,34
93691,38269,34
93692,38270,18
93693,38270,7
93694,38270,11
93695,38270,36
93696,38271,7
93697,38271,16
93698,38271,43
93699,38271,21
93700,38272,4
93701,38272,18
93702,38273,26
93703,38274,6
93704,38274,9
93705,38274,100
93706,38274,20
93707,38275,9
93708,38275,10
93709,38275,14
93710,38275,48
93711,38275,37
93712,38276,28
93713,38277,4
93714,38277,4
93715,38277,100
93716,38278,16
93717,38278,17
93718,38278,4
93719,38278,18
93720,38278,24
93721,38279,32
93722,38279,19
93723,38280,15
93724,38280,31
93725,38281,8
93726,38281,16
93727,38281,22
93728,38282,5
93729,38282,5
93730,38282,13
93731,38282,17
93732,38282,55
93733,38282,19
93734,38283,8
93735,38283,9
93736,38283,21
93737,38283,19
93738,38284,5
93739,38284,13
93740,38284,73
93741,38285,5
93742,38285,12
93743,38285,34
93744,38286,9
93745,38286,12
93746,38286,27
93747,38286,22
93748,38287,17
93749,38287,10
93750,38287,5
93751,38287,28
93752,38288,8
93753,38288,5
93754,38288,50
93755,38289,6
93756,38289,34
93757,38289,20
93758,38290,39
93759,38291,19
93760,38292,17
93761,38292,13
93762,38292,41
93763,38293,19
93764,38294,31
93765,38295,33
93766,38296,24
93767,38297,27
93768,38297,76
93769,38298,14
93770,38298,9
93771,38298,12
93772,38298,36
93773,38298,23
93774,38299,5
93775,38299,9
93776,38299,5
93777,38299,36
93778,38299,20
93779,38300,13
93780,38300,100
93781,38301,7
93782,38301,16
93783,38301,33
93784,38301,22
93785,38302,13
93786,38302,36
93787,38303,22
93788,38303,47
93789,38304,32
93790,38305,8
93791,38305,12
93792,38305,27
93793,38305,56
93794,38306,16
93795,38306,6
93796,38306,37
93797,38306,25
93798,38307,27
93799,38307,32
93800,38307,32
93801,38307,43
93802,38308,31
93803,38309,32
93804,38310,10
93805,38310,4
93806,38310,61
93807,38311,21
93808,38312,25
93809,38312,38
93810,38313,21
93811,38313,29
93812,38314,6
93813,38314,10
93814,38314,21
93815,38315,35
93816,38316,66
93817,38316,23
93818,38317,26
93819,38318,34
93820,38319,11
93821,38319,7
93822,38319,19
93823,38319,31
93824,38320,69
93825,38320,34
93826,38320,18
93827,38321,22
93828,38321,22
93829,38321,40
93830,38321,96
93831,38321,28
93832,38322,7
93833,38322,29
93834,38323,7
93835,38323,7
93836,38323,10
93837,38323,40
93838,38324,32
93839,38324,50
93840,38324,33
93841,38324,55
93842,38324,59
93843,38324,68
93844,38325,36
93845,38326,41
93846,38327,13
93847,38327,10
93848,38327,25
93849,38328,46
93850,38329,11
93851,38329,37
93852,38330,24
93853,38331,30
93854,38331,100
93855,38332,21
93856,38332,19
93857,38332,41
93858,38332,22
93859,38333,24
93860,38334,12
93861,38334,15
93862,38334,17
93863,38334,41
93864,38335,17
93865,38335,15
93866,38335,64
93867,38335,19
93868,38336,6
93869,38336,35
93870,38336,29
93871,38337,27
93872,38338,44
93873,38339,33
93874,38340,42
93875,38340,37
93876,38341,6
93877,38341,11
93878,38341,32
93879,38342,9
93880,38342,28
93881,38342,29
93882,38343,16
93883,38343,8
93884,38343,18
93885,38344,4
93886,38344,17
93887,38344,11
93888,38344,21
93889,38344,36
93890,38345,16
93891,38345,19
93892,38346,20
93893,38346,28
93894,38347,22
93895,38347,22
93896,38347,26
93897,38347,28
93898,38348,4
93899,38348,12
93900,38348,17
93901,38348,19
93902,38348,22
93903,38349,30
93904,38350,57
93905,38351,58
93906,38352,35
93907,38353,12
93908,38353,26
93909,38354,35
93910,38355,24
93911,38355,68
93912,38356,50
93913,38356,19
93914,38356,50
93915,38356,38
93916,38356,34
93917,38357,18
93918,38357,67
93919,38357,93
93920,38358,45
93921,38359,32
93922,38359,34
93923,38359,40
93924,38359,47
93925,38359,25
93926,38359,54
93927,38360,33
93928,38360,24
93929,38361,18
93930,38362,6
93931,38362,46
93932,38362,38
93933,38363,72
93934,38364,29
93935,38365,30
93936,38365,26
93937,38366,47
93938,38367,18
93939,38367,35
93940,38368,8
93941,38368,11
93942,38368,10
93943,38368,47
93944,38369,18
93945,38369,37
93946,38370,30
93947,38370,22
93948,38371,36
93949,38372,19
93950,38372,80
93951,38373,28
93952,38374,31
93953,38375,6
93954,38375,11
93955,38375,46
93956,38375,19
93957,38376,69
93958,38377,53
93959,38378,18
93960,38378,13
93961,38378,4
93962,38378,11
93963,38378,21
93964,38378,55
93965,38379,92
93966,38380,17
93967,38380,58
93968,38381,18
93969,38382,11
93970,38382,63
93971,38383,73
93972,38384,12
93973,38384,24
93974,38385,11
93975,38385,14
93976,38385,44
93977,38385,22
93978,38386,23
93979,38387,26
93980,38388,19
93981,38389,11
93982,38389,33
93983,38390,5
93984,38390,9
93985,38390,40
93986,38391,11
93987,38391,14
93988,38391,47
93989,38392,100
93990,38393,7
93991,38393,25
93992,38393,30
93993,38394,6
93994,38394,4
93995,38394,31
93996,38395,32
93997,38395,48
93998,38396,49
93999,38397,18
94000,38397,18
94001,38398,14
94002,38398,14
94003,38398,49
94004,38399,5
94005,38399,23
94006,38400,18
94007,38400,12
94008,38400,20
94009,38400,45
94010,38401,16
94011,38401,10
94012,38401,35
94013,38402,14
94014,38402,18
94015,38403,11
94016,38403,27
94017,38403,34
94018,38404,24
94019,38405,20
94020,38405,27
94021,38406,22
94022,38407,31
94023,38407,19
94024,38408,30
94025,38408,47
94026,38408,36
94027,38409,14
94028,38409,7
94029,38409,19
94030,38409,40
94031,38410,66
94032,38411,16
94033,38411,4
94034,38411,71
94035,38411,26
94036,38412,16
94037,38412,30
94038,38412,19
94039,38413,8
94040,38413,8
94041,38413,4
94042,38413,76
94043,38413,58
94044,38414,5
94045,38414,18
94046,38415,6
94047,38415,13
94048,38415,58
94049,38415,39
94050,38416,12
94051,38416,8
94052,38416,26
94053,38417,6
94054,38417,22
94055,38418,5
94056,38418,16
94057,38418,65
94058,38418,35
94059,38419,15
94060,38419,8
94061,38419,5
94062,38419,59
94063,38420,90
94064,38421,10
94065,38421,22
94066,38421,52
94067,38422,55
94068,38423,5
94069,38423,39
94070,38424,10
94071,38424,61
94072,38425,36
94073,38425,32
94074,38426,20
94075,38427,18
94076,38428,55
94077,38429,27
94078,38430,19
94079,38430,23
94080,38431,18
94081,38431,39
94082,38432,7
94083,38432,4
94084,38432,19
94085,38432,34
94086,38433,25
94087,38434,36
94088,38435,100
94089,38435,91
94090,38436,27
94091,38437,30
94092,38438,30
94093,38438,29
94094,38439,9
94095,38439,5
94096,38439,26
94097,38440,41
94098,38440,40
94099,38441,7
94100,38441,8
94101,38441,24
94102,38441,21
94103,38442,29
94104,38443,6
94105,38443,15
94106,38443,70
94107,38444,20
94108,38444,24
94109,38445,10
94110,38445,24
94111,38445,30
94112,38446,21
94113,38447,41
94114,38448,27
94115,38449,43
94116,38450,18
94117,38450,4
94118,38450,11
94119,38450,18
94120,38450,44
94121,38451,10
94122,38451,22
94123,38452,37
94124,38453,26
94125,38453,21
94126,38453,41
94127,38454,13
94128,38454,9
94129,38454,18
94130,38455,31
94131,38456,18
94132,38457,20
94133,38457,21
94134,38458,16
94135,38458,5
94136,38458,100
94137,38458,19
94138,38459,10
94139,38459,57
94140,38460,20
94141,38461,35
94142,38461,100
94143,38461,43
94144,38461,25
94145,38461,60
94146,38462,16
94147,38462,5
94148,38462,15
94149,38462,20
94150,38462,40
94151,38463,18
94152,38463,40
94153,38464,19
94154,38464,38
94155,38464,41
94156,38465,22
94157,38465,28
94158,38466,40
94159,38467,15
94160,38467,17
94161,38467,18
94162,38467,15
94163,38467,28
94164,38467,19
94165,38468,6
94166,38468,15
94167,38468,12
94168,38468,64
94169,38469,37
94170,38470,26
94171,38471,8
94172,38471,23
94173,38472,21
94174,38473,42
94175,38473,59
94176,38473,42
94177,38474,39
94178,38474,62
94179,38475,19
94180,38475,28
94181,38475,31
94182,38476,29
94183,38476,23
94184,38476,19
94185,38476,46
94186,38476,48
94187,38477,10
94188,38477,5
94189,38477,22
94190,38477,23
94191,38478,49
94192,38479,12
94193,38479,59
94194,38480,16
94195,38480,17
94196,38480,4
94197,38480,31
94198,38480,42
94199,38481,12
94200,38481,15
94201,38481,18
94202,38481,40
94203,38482,99
94204,38482,19
94205,38482,19
94206,38482,26
94207,38483,57
94208,38484,30
94209,38484,64
94210,38484,25
94211,38484,49
94212,38484,81
94213,38484,51
94214,38485,18
94215,38485,30
94216,38486,48
94217,38487,18
94218,38488,48
94219,38489,43
94220,38490,64
94221,38491,25
94222,38491,43
94223,38492,21
94224,38492,29
94225,38493,4
94226,38493,47
94227,38494,7
94228,38494,15
94229,38494,7
94230,38494,4
94231,38494,29
94232,38494,48
94233,38495,18
94234,38495,37
94235,38496,7
94236,38496,29
94237,38496,29
94238,38497,94
94239,38498,18
94240,38498,66
94241,38498,35
94242,38499,27
94243,38500,42
94244,38501,20
94245,38501,23
94246,38502,15
94247,38502,35
94248,38502,24
94249,38503,27
94250,38504,14
94251,38504,8
94252,38504,54
94253,38504,44
94254,38505,7
94255,38505,54
94256,38505,56
94257,38506,19
94258,38507,17
94259,38507,6
94260,38507,47
94261,38507,23
94262,38508,37
94263,38509,50
94264,38510,22
94265,38511,5
94266,38511,23
94267,38512,25
94268,38513,81
94269,38514,20
94270,38514,27
94271,38515,12
94272,38515,21
94273,38516,40
94274,38517,18
94275,38517,42
94276,38518,44
94277,38519,31
94278,38519,23
94279,38519,19
94280,38519,35
94281,38519,33
94282,38519,75
94283,38520,14
94284,38520,13
94285,38520,30
94286,38520,35
94287,38521,8
94288,38521,6
94289,38521,50
94290,38522,26
94291,38523,4
94292,38523,14
94293,38523,38
94294,38524,69
94295,38525,32
94296,38525,26
94297,38526,7
94298,38526,13
94299,38526,75
94300,38526,29
94301,38527,8
94302,38527,39
94303,38528,7
94304,38528,9
94305,38528,11
94306,38528,39
94307,38528,20
94308,38529,55
94309,38530,19
94310,38531,5
94311,38531,8
94312,38531,7
94313,38531,23
94314,38531,18
94315,38532,22
94316,38533,11
94317,38533,39
94318,38533,36
94319,38534,75
94320,38535,44
94321,38536,25
94322,38536,46
94323,38537,15
94324,38537,14
94325,38537,18
94326,38537,6
94327,38537,26
94328,38538,13
94329,38538,16
94330,38538,47
94331,38538,25
94332,38539,21
94333,38540,20
94334,38540,23
94335,38541,24
94336,38541,54
94337,38541,21
94338,38541,27
94339,38541,67
94340,38542,56
94341,38543,52
94342,38544,31
94343,38545,6
94344,38545,11
94345,38545,26
94346,38546,31
94347,38547,52
94348,38548,15
94349,38548,6
94350,38548,26
94351,38548,49
94352,38549,8
94353,38549,16
94354,38549,29
94355,38549,70
94356,38550,17
94357,38550,100
94358,38551,12
94359,38551,8
94360,38551,48
94361,38552,34
94362,38553,39
94363,38553,48
94364,38553,23
94365,38554,11
94366,38554,15
94367,38554,11
94368,38554,9
94369,38554,21
94370,38555,8
94371,38555,20
94372,38556,51
94373,38557,20
94374,38557,96
94375,38558,44
94376,38559,12
94377,38559,22
94378,38559,27
94379,38560,6
94380,38560,17
94381,38560,7
94382,38560,25
94383,38560,29
94384,38561,68
94385,38561,26
94386,38562,30
94387,38562,35
94388,38563,4
94389,38563,14
94390,38563,60
94391,38563,18
94392,38564,9
94393,38564,21
94394,38564,19
94395,38565,19
94396,38565,57
94397,38566,10
94398,38566,93
94399,38566,21
94400,38567,68
94401,38568,12
94402,38568,5
94403,38568,46
94404,38568,58
94405,38569,7
94406,38569,55
94407,38570,37
94408,38571,27
94409,38572,16
94410,38572,8
94411,38572,16
94412,38572,19
94413,38573,37
94414,38573,24
94415,38574,14
94416,38574,5
94417,38574,32
94418,38574,49
94419,38575,31
94420,38575,49
94421,38576,10
94422,38576,14
94423,38576,33
94424,38577,4
94425,38577,16
94426,38577,5
94427,38577,33
94428,38578,27
94429,38578,73
94430,38579,15
94431,38579,6
94432,38579,40
94433,38579,29
94434,38580,47
94435,38580,83
94436,38581,20
94437,38582,15
94438,38582,26
94439,38582,34
94440,38583,20
94441,38583,47
94442,38584,10
94443,38584,53
94444,38584,19
94445,38585,83
94446,38585,25
94447,38586,34
94448,38586,37
94449,38587,11
94450,38587,4
94451,38587,75
94452,38587,23
94453,38588,4
94454,38588,97
94455,38588,38
94456,38589,6
94457,38589,15
94458,38589,5
94459,38589,23
94460,38589,22
94461,38590,19
94462,38590,18
94463,38591,18
94464,38592,81
94465,38593,6
94466,38593,100
94467,38594,39
94468,38595,58
94469,38596,25
94470,38597,28
94471,38598,41
94472,38598,42
94473,38598,53
94474,38599,7
94475,38599,7
94476,38599,99
94477,38600,19
94478,38600,50
94479,38601,14
94480,38601,10
94481,38601,8
94482,38601,46
94483,38601,54
94484,38602,100
94485,38603,15
94486,38603,10
94487,38603,19
94488,38603,31
94489,38604,21
94490,38605,7
94491,38605,9
94492,38605,17
94493,38605,12
94494,38605,20
94495,38606,32
94496,38607,15
94497,38607,13
94498,38607,26
94499,38608,12
94500,38608,13
94501,38608,22
94502,38609,23
94503,38609,50
94504,38610,11
94505,38610,50
94506,38611,24
94507,38611,26
94508,38611,26
94509,38611,20
94510,38611,18
94511,38612,46
94512,38613,51
94513,38614,17
94514,38614,30
94515,38614,23
94516,38615,18
94517,38615,32
94518,38615,62
94519,38616,19
94520,38617,15
94521,38617,5
94522,38617,49
94523,38617,36
94524,38618,21
94525,38619,31
94526,38620,9
94527,38620,8
94528,38620,12
94529,38620,11
94530,38620,22
94531,38620,20
94532,38621,18
94533,38621,52
94534,38622,4
94535,38622,22
94536,38622,35
94537,38623,14
94538,38623,16
94539,38623,8
94540,38623,18
94541,38623,43
94542,38624,48
94543,38624,20
94544,38625,13
94545,38625,18
94546,38626,20
94547,38626,31
94548,38627,17
94549,38627,5
94550,38627,12
94551,38627,21
94552,38627,68
94553,38628,20
94554,38629,13
94555,38629,100
94556,38629,24
94557,38630,18
94558,38630,14
94559,38630,7
94560,38630,7
94561,38630,41
94562,38630,18
94563,38631,28
94564,38632,54
94565,38632,27
94566,38633,21
94567,38633,20
94568,38634,10
94569,38634,33
94570,38635,13
94571,38635,6
94572,38635,44
94573,38636,33
94574,38637,13
94575,38637,9
94576,38637,27
94577,38638,33
94578,38638,52
94579,38639,22
94580,38640,6
94581,38640,15
94582,38640,12
94583,38640,12
94584,38640,23
94585,38641,10
94586,38641,33
94587,38641,31
94588,38642,14
94589,38642,84
94590,38643,5
94591,38643,10
94592,38643,14
94593,38643,34
94594,38643,27
94595,38644,11
94596,38644,7
94597,38644,29
94598,38645,32
94599,38645,23
94600,38646,21
94601,38647,32
94602,38648,17
94603,38648,4
94604,38648,40
94605,38648,38
94606,38649,38
94607,38649,23
94608,38649,59
94609,38649,78
94610,38649,18
94611,38649,70
94612,38650,23
94613,38651,19
94614,38651,28
94615,38651,32
94616,38652,26
94617,38653,19
94618,38653,23
94619,38654,80
94620,38654,80
94621,38654,30
94622,38655,27
94623,38656,17
94624,38656,11
94625,38656,26
94626,38657,5
94627,38657,7
94628,38657,87
94629,38657,21
94630,38658,81
94631,38658,40
94632,38659,31
94633,38660,10
94634,38660,6
94635,38660,25
94636,38661,7
94637,38661,16
94638,38661,4
94639,38661,21
94640,38662,41
94641,38663,63
94642,38663,30
94643,38663,18
94644,38664,13
94645,38664,33
94646,38664,37
94647,38665,37
94648,38666,8
94649,38666,17
94650,38666,43
94651,38666,20
94652,38667,36
94653,38668,24
94654,38669,28
94655,38670,26
94656,38671,18
94657,38671,27
94658,38672,15
94659,38672,11
94660,38672,18
94661,38673,30
94662,38673,28
94663,38674,7
94664,38674,12
94665,38674,47
94666,38674,22
94667,38675,28
94668,38675,37
94669,38676,30
94670,38676,30
94671,38676,50
94672,38677,36
94673,38678,43
94674,38679,6
94675,38679,4
94676,38679,20
94677,38680,49
94678,38680,44
94679,38681,18
94680,38681,7
94681,38681,12
94682,38681,54
94683,38681,34
94684,38682,88
94685,38682,27
94686,38683,61
94687,38684,14
94688,38684,73
94689,38684,26
94690,38685,19
94691,38686,11
94692,38686,10
94693,38686,100
94694,38686,23
94695,38687,16
94696,38687,9
94697,38687,20
94698,38688,18
94699,38688,68
94700,38688,33
94701,38689,6
94702,38689,21
94703,38689,23
94704,38690,18
94705,38690,15
94706,38690,38
94707,38690,29
94708,38691,13
94709,38691,16
94710,38691,17
94711,38691,49
94712,38692,59
94713,38692,37
94714,38692,45
94715,38692,28
94716,38693,56
94717,38694,19
94718,38694,35
94719,38694,22
94720,38694,22
94721,38694,39
94722,38694,32
94723,38695,17
94724,38695,10
